Hotel,Is_Canceled,Lead_Time,Arrival_Year,Arrival_Month,Arrival_Week_Number,Arrival_Day,Weekend_Nights,Week_Nights,Reserved_Room_Type,Assigned_Room_Type,Reservation_Status,Reservation_Status_Date
Resort Hotel,1,338,2017,August,32,10,2,8,C,C,Canceled,30/06/2017
Resort Hotel,1,199,2017,August,32,10,3,8,C,C,Canceled,27/01/2017
Resort Hotel,1,184,2017,August,32,11,2,5,C,C,Canceled,30/07/2017
Resort Hotel,1,187,2017,August,32,12,2,5,C,C,Canceled,06/02/2017
Resort Hotel,1,186,2017,August,32,12,2,5,C,C,Canceled,22/07/2017
Resort Hotel,1,16,2017,August,33,15,0,1,C,C,Canceled,04/08/2017
Resort Hotel,1,15,2017,August,33,15,1,5,C,C,Canceled,03/08/2017
Resort Hotel,1,284,2017,August,33,15,0,5,C,C,Canceled,09/11/2016
Resort Hotel,1,16,2017,August,33,17,0,1,C,C,Canceled,01/08/2017
Resort Hotel,1,184,2017,August,33,17,0,2,C,C,Canceled,17/02/2017
Resort Hotel,1,185,2017,August,33,18,2,5,C,C,Canceled,13/07/2017
Resort Hotel,1,187,2017,August,33,19,2,4,C,C,Canceled,12/05/2017
Resort Hotel,1,19,2017,August,34,21,1,0,C,C,Canceled,10/08/2017
Resort Hotel,1,193,2017,August,34,21,2,5,C,C,Canceled,02/08/2017
Resort Hotel,1,202,2017,August,34,21,3,6,C,C,Canceled,31/01/2017
Resort Hotel,1,15,2017,August,34,22,0,1,C,C,Canceled,07/08/2017
Resort Hotel,1,101,2017,August,34,22,0,2,C,C,Canceled,19/05/2017
Resort Hotel,1,181,2017,August,34,22,0,5,C,C,Canceled,12/06/2017
Resort Hotel,1,198,2017,August,34,24,1,3,C,C,Canceled,08/02/2017
Resort Hotel,1,165,2017,August,34,24,2,5,C,C,Canceled,25/04/2017
Resort Hotel,1,72,2017,August,34,25,2,2,C,C,Canceled,19/07/2017
Resort Hotel,1,90,2017,August,34,25,2,2,C,C,Canceled,13/06/2017
Resort Hotel,1,149,2017,August,34,25,2,2,C,C,Canceled,02/04/2017
Resort Hotel,1,38,2017,August,34,25,2,5,C,C,Canceled,13/08/2017
Resort Hotel,1,181,2017,August,34,26,2,2,C,C,Canceled,04/04/2017
Resort Hotel,1,17,2017,August,34,26,2,4,C,C,Canceled,15/08/2017
Resort Hotel,1,103,2017,August,34,26,2,5,C,C,Canceled,25/05/2017
Resort Hotel,1,185,2017,August,34,26,2,5,C,C,Canceled,06/03/2017
Resort Hotel,1,87,2017,August,34,26,2,5,C,C,Canceled,05/06/2017
Resort Hotel,1,13,2017,August,35,28,1,5,C,C,Canceled,15/08/2017
Resort Hotel,1,42,2017,August,35,29,2,5,C,C,Canceled,26/07/2017
Resort Hotel,1,74,2017,August,35,30,0,3,C,C,Canceled,04/08/2017
Resort Hotel,1,36,2017,August,35,30,0,4,C,C,Canceled,26/07/2017
Resort Hotel,1,92,2017,August,35,30,1,4,C,C,Canceled,07/07/2017
Resort Hotel,1,13,2017,August,35,31,1,3,C,C,Canceled,19/08/2017
Resort Hotel,0,131,2016,July,28,9,3,6,C,I,Check-Out,18/07/2016
Resort Hotel,0,43,2017,June,23,10,2,4,C,A,Check-Out,16/06/2017
Resort Hotel,0,0,2016,October,44,26,0,1,C,E,Check-Out,27/10/2016
Resort Hotel,0,37,2017,August,32,12,0,1,C,C,Check-Out,13/08/2017
Resort Hotel,0,10,2015,August,34,18,0,4,C,C,Check-Out,22/08/2015
Resort Hotel,1,217,2015,September,39,24,1,3,C,C,Canceled,27/02/2015
Resort Hotel,0,32,2017,April,15,14,1,2,C,C,Check-Out,17/04/2017
Resort Hotel,0,0,2017,March,12,20,1,0,C,C,Check-Out,21/03/2017
Resort Hotel,0,15,2015,July,28,10,0,0,C,E,Check-Out,10/07/2015
Resort Hotel,0,97,2015,July,30,21,0,2,C,C,Check-Out,23/07/2015
Resort Hotel,0,35,2015,July,30,21,0,3,C,G,Check-Out,24/07/2015
Resort Hotel,0,33,2015,July,30,20,2,5,C,C,Check-Out,27/07/2015
Resort Hotel,0,136,2015,July,29,18,4,6,C,C,Check-Out,28/07/2015
Resort Hotel,0,136,2015,July,29,18,4,6,C,C,Check-Out,28/07/2015
Resort Hotel,0,38,2015,July,30,25,2,1,C,C,Check-Out,28/07/2015
Resort Hotel,0,42,2015,July,30,24,2,2,C,C,Check-Out,28/07/2015
Resort Hotel,0,9,2015,July,30,23,2,5,C,C,Check-Out,30/07/2015
Resort Hotel,0,44,2015,July,31,31,1,2,C,C,Check-Out,03/08/2015
Resort Hotel,0,21,2015,July,31,31,1,2,C,C,Check-Out,03/08/2015
Resort Hotel,0,3,2015,July,31,30,1,3,C,C,Check-Out,03/08/2015
Resort Hotel,0,77,2015,July,31,29,1,4,C,C,Check-Out,03/08/2015
Resort Hotel,0,54,2015,July,31,30,2,5,C,C,Check-Out,06/08/2015
Resort Hotel,0,0,2015,August,32,4,0,3,C,C,Check-Out,07/08/2015
Resort Hotel,0,3,2015,August,31,1,2,5,C,C,Check-Out,08/08/2015
Resort Hotel,0,33,2015,August,32,8,0,1,C,C,Check-Out,09/08/2015
Resort Hotel,0,53,2015,August,32,3,1,5,C,C,Check-Out,09/08/2015
Resort Hotel,0,53,2015,August,32,3,1,5,C,C,Check-Out,09/08/2015
Resort Hotel,0,53,2015,August,32,3,1,5,C,C,Check-Out,09/08/2015
Resort Hotel,0,62,2015,August,32,4,1,5,C,C,Check-Out,10/08/2015
Resort Hotel,0,129,2015,August,33,10,2,5,C,C,Check-Out,17/08/2015
Resort Hotel,0,62,2015,August,33,9,2,4,C,C,Check-Out,15/08/2015
Resort Hotel,0,60,2015,August,33,11,0,4,C,C,Check-Out,15/08/2015
Resort Hotel,1,34,2015,September,38,16,2,5,C,C,Canceled,15/08/2015
Resort Hotel,0,8,2015,August,33,15,2,4,C,C,Check-Out,21/08/2015
Resort Hotel,0,7,2015,August,33,14,2,2,C,C,Check-Out,18/08/2015
Resort Hotel,0,75,2015,August,33,10,3,5,C,C,Check-Out,18/08/2015
Resort Hotel,0,81,2015,August,34,18,0,3,C,C,Check-Out,21/08/2015
Resort Hotel,0,32,2015,August,33,15,2,5,C,C,Check-Out,22/08/2015
Resort Hotel,0,10,2015,August,34,17,1,4,C,C,Check-Out,22/08/2015
Resort Hotel,0,58,2015,August,34,19,2,5,C,E,Check-Out,26/08/2015
Resort Hotel,1,0,2015,August,35,26,0,1,C,C,Canceled,26/08/2015
Resort Hotel,0,59,2015,August,34,20,2,5,C,D,Check-Out,27/08/2015
Resort Hotel,0,41,2015,October,43,18,4,6,C,H,Check-Out,28/10/2015
Resort Hotel,0,100,2015,August,35,23,2,2,C,C,Check-Out,27/08/2015
Resort Hotel,0,0,2015,August,35,28,0,1,C,C,Check-Out,29/08/2015
Resort Hotel,0,62,2015,August,35,24,1,4,C,C,Check-Out,29/08/2015
Resort Hotel,0,69,2015,August,35,23,2,4,C,C,Check-Out,29/08/2015
Resort Hotel,0,151,2015,August,35,23,2,5,C,C,Check-Out,30/08/2015
Resort Hotel,0,54,2015,August,35,24,2,5,C,C,Check-Out,31/08/2015
Resort Hotel,0,1,2015,August,35,29,2,2,C,C,Check-Out,02/09/2015
Resort Hotel,0,110,2017,June,24,15,2,7,C,C,Check-Out,24/06/2017
Resort Hotel,0,6,2015,August,36,31,1,2,C,C,Check-Out,03/09/2015
Resort Hotel,0,174,2015,September,36,2,1,4,C,C,Check-Out,07/09/2015
Resort Hotel,0,9,2016,May,21,15,1,0,C,C,Check-Out,16/05/2016
Resort Hotel,0,4,2015,September,38,14,1,4,C,C,Check-Out,19/09/2015
Resort Hotel,0,31,2015,September,38,17,1,3,C,C,Check-Out,21/09/2015
Resort Hotel,0,39,2015,September,39,20,2,0,C,H,Check-Out,22/09/2015
Resort Hotel,0,0,2015,October,41,4,1,0,C,C,Check-Out,05/10/2015
Resort Hotel,0,286,2015,October,42,14,2,4,C,C,Check-Out,20/10/2015
Resort Hotel,0,41,2015,October,43,18,4,6,C,H,Check-Out,28/10/2015
Resort Hotel,0,130,2015,October,43,24,2,5,C,G,Check-Out,31/10/2015
Resort Hotel,0,1,2015,October,44,31,1,1,C,C,Check-Out,02/11/2015
Resort Hotel,0,0,2015,November,46,11,0,1,C,C,Check-Out,12/11/2015
Resort Hotel,1,234,2016,July,28,5,2,8,C,C,Canceled,17/11/2015
Resort Hotel,0,0,2016,December,50,10,0,1,C,C,Check-Out,11/12/2016
Resort Hotel,0,6,2017,February,7,18,0,1,C,C,Check-Out,19/02/2017
Resort Hotel,0,7,2015,December,49,5,2,1,C,C,Check-Out,08/12/2015
Resort Hotel,0,17,2015,December,49,5,2,1,C,C,Check-Out,08/12/2015
Resort Hotel,0,7,2015,December,49,5,2,1,C,C,Check-Out,08/12/2015
Resort Hotel,0,16,2015,December,51,19,0,1,C,G,Check-Out,20/12/2015
Resort Hotel,0,7,2015,December,52,24,0,1,C,C,Check-Out,25/12/2015
Resort Hotel,0,10,2015,December,52,25,0,2,C,C,Check-Out,27/12/2015
Resort Hotel,0,6,2015,December,52,26,0,1,C,C,Check-Out,27/12/2015
Resort Hotel,0,45,2015,December,52,25,2,3,C,C,Check-Out,30/12/2015
Resort Hotel,0,23,2015,December,53,27,2,1,C,C,Check-Out,30/12/2015
Resort Hotel,0,14,2015,December,53,30,0,3,C,C,Check-Out,02/01/2016
Resort Hotel,0,16,2017,June,26,30,1,2,C,C,Check-Out,03/07/2017
Resort Hotel,0,0,2016,January,2,7,0,2,C,C,Check-Out,09/01/2016
Resort Hotel,0,4,2016,January,4,22,0,1,C,C,Check-Out,23/01/2016
Resort Hotel,0,0,2016,January,5,26,0,1,C,C,Check-Out,27/01/2016
Resort Hotel,0,0,2016,January,5,26,0,1,C,C,Check-Out,27/01/2016
Resort Hotel,0,2,2017,July,30,23,1,0,C,C,Check-Out,24/07/2017
Resort Hotel,0,43,2016,January,5,28,0,3,C,C,Check-Out,31/01/2016
Resort Hotel,0,1,2016,February,6,6,1,1,C,C,Check-Out,08/02/2016
Resort Hotel,0,1,2016,February,7,12,2,2,C,C,Check-Out,16/02/2016
Resort Hotel,0,89,2016,February,8,14,2,2,C,C,Check-Out,18/02/2016
Resort Hotel,0,33,2016,February,8,15,1,3,C,C,Check-Out,19/02/2016
Resort Hotel,0,5,2016,February,9,22,1,3,C,C,Check-Out,26/02/2016
Resort Hotel,0,2,2016,February,9,27,0,1,C,G,Check-Out,28/02/2016
Resort Hotel,0,41,2016,February,9,24,0,4,C,C,Check-Out,28/02/2016
Resort Hotel,0,3,2016,February,9,27,1,1,C,C,Check-Out,29/02/2016
Resort Hotel,0,4,2016,February,9,26,1,2,C,C,Check-Out,29/02/2016
Resort Hotel,0,10,2016,February,9,27,1,1,C,C,Check-Out,29/02/2016
Resort Hotel,0,0,2016,March,10,5,0,1,C,C,Check-Out,06/03/2016
Resort Hotel,0,1,2016,March,11,12,0,1,C,D,Check-Out,13/03/2016
Resort Hotel,0,1,2016,March,11,12,0,1,C,D,Check-Out,13/03/2016
Resort Hotel,0,4,2016,March,11,12,0,1,C,C,Check-Out,13/03/2016
Resort Hotel,0,1,2016,March,11,12,0,1,C,C,Check-Out,13/03/2016
Resort Hotel,0,3,2016,March,11,12,0,1,C,C,Check-Out,13/03/2016
Resort Hotel,0,6,2016,March,11,12,0,1,C,C,Check-Out,13/03/2016
Resort Hotel,0,26,2016,March,12,14,0,0,C,C,Check-Out,14/03/2016
Resort Hotel,0,3,2016,March,11,12,2,1,C,C,Check-Out,15/03/2016
Resort Hotel,0,4,2016,March,11,12,2,5,C,D,Check-Out,19/03/2016
Resort Hotel,0,21,2016,March,12,16,0,4,C,C,Check-Out,20/03/2016
Resort Hotel,0,24,2016,March,12,18,1,2,C,C,Check-Out,21/03/2016
Resort Hotel,0,11,2016,March,12,16,1,4,C,C,Check-Out,21/03/2016
Resort Hotel,0,11,2016,March,12,16,1,4,C,C,Check-Out,21/03/2016
Resort Hotel,0,46,2016,March,12,19,2,1,C,C,Check-Out,22/03/2016
Resort Hotel,0,63,2016,March,13,21,1,1,C,A,Check-Out,23/03/2016
Resort Hotel,0,24,2016,March,12,19,2,3,C,C,Check-Out,24/03/2016
Resort Hotel,0,33,2016,March,13,25,0,2,C,C,Check-Out,27/03/2016
Resort Hotel,0,19,2016,August,35,23,1,5,C,C,Check-Out,29/08/2016
Resort Hotel,0,30,2016,March,13,23,1,4,C,C,Check-Out,28/03/2016
Resort Hotel,0,20,2016,March,13,26,2,1,C,D,Check-Out,29/03/2016
Resort Hotel,0,8,2016,March,14,28,1,0,C,C,Check-Out,29/03/2016
Resort Hotel,0,129,2016,March,13,24,2,5,C,C,Check-Out,31/03/2016
Resort Hotel,0,129,2016,March,14,28,2,5,C,C,Check-Out,04/04/2016
Resort Hotel,0,124,2016,March,14,29,1,5,C,C,Check-Out,04/04/2016
Resort Hotel,0,0,2016,April,15,6,0,1,C,C,Check-Out,07/04/2016
Resort Hotel,0,86,2016,April,16,10,2,5,C,C,Check-Out,17/04/2016
Resort Hotel,0,82,2016,April,16,16,2,3,C,C,Check-Out,21/04/2016
Resort Hotel,0,0,2016,April,18,24,1,0,C,C,Check-Out,25/04/2016
Resort Hotel,0,0,2016,April,18,24,1,0,C,C,Check-Out,25/04/2016
Resort Hotel,0,0,2016,April,18,24,1,0,C,C,Check-Out,25/04/2016
Resort Hotel,0,103,2016,May,19,1,2,5,C,H,Check-Out,08/05/2016
Resort Hotel,0,9,2016,May,21,15,1,0,C,C,Check-Out,16/05/2016
Resort Hotel,0,5,2016,May,20,11,1,4,C,C,Check-Out,16/05/2016
Resort Hotel,0,64,2016,May,21,19,0,3,C,C,Check-Out,22/05/2016
Resort Hotel,0,29,2016,May,21,20,0,2,C,C,Check-Out,22/05/2016
Resort Hotel,0,102,2016,May,22,23,1,2,C,C,Check-Out,26/05/2016
Resort Hotel,1,6,2016,May,23,29,0,0,C,I,Canceled,29/05/2016
Resort Hotel,0,11,2017,February,7,18,0,1,C,C,Check-Out,19/02/2017
Resort Hotel,1,85,2016,August,34,14,4,10,C,C,Canceled,06/06/2016
Resort Hotel,0,2,2016,May,23,31,0,2,C,C,Check-Out,02/06/2016
Resort Hotel,0,117,2016,May,23,30,1,5,C,C,Check-Out,05/06/2016
Resort Hotel,0,124,2016,June,24,6,1,1,C,C,Check-Out,08/06/2016
Resort Hotel,0,124,2016,June,24,6,1,1,C,C,Check-Out,08/06/2016
Resort Hotel,0,14,2016,June,24,9,0,2,C,C,Check-Out,11/06/2016
Resort Hotel,0,5,2016,June,24,9,0,2,C,C,Check-Out,11/06/2016
Resort Hotel,0,13,2016,June,24,8,0,4,C,C,Check-Out,12/06/2016
Resort Hotel,0,0,2016,June,24,11,0,1,C,C,Check-Out,12/06/2016
Resort Hotel,0,5,2016,June,24,11,0,1,C,G,Check-Out,12/06/2016
Resort Hotel,0,11,2016,June,25,13,1,0,C,C,Check-Out,14/06/2016
Resort Hotel,0,107,2016,June,23,1,4,10,C,C,Check-Out,15/06/2016
Resort Hotel,0,191,2016,June,25,12,2,2,C,C,Check-Out,16/06/2016
Resort Hotel,0,164,2017,June,24,17,4,8,C,C,Check-Out,29/06/2017
Resort Hotel,0,70,2016,June,25,16,0,1,C,C,Check-Out,17/06/2016
Resort Hotel,0,36,2016,June,25,12,3,5,C,C,Check-Out,20/06/2016
Resort Hotel,0,169,2017,June,25,20,2,6,C,C,Check-Out,28/06/2017
Resort Hotel,0,105,2016,June,25,16,2,4,C,C,Check-Out,22/06/2016
Resort Hotel,0,15,2016,June,25,17,2,3,C,C,Check-Out,22/06/2016
Resort Hotel,0,2,2016,June,26,25,1,1,C,C,Check-Out,27/06/2016
Resort Hotel,0,163,2016,June,27,27,1,4,C,C,Check-Out,02/07/2016
Resort Hotel,0,182,2016,June,27,27,1,5,C,C,Check-Out,03/07/2016
Resort Hotel,0,0,2017,February,9,27,1,1,C,C,Check-Out,01/03/2017
Resort Hotel,0,82,2016,June,27,30,2,4,C,C,Check-Out,06/07/2016
Resort Hotel,0,29,2016,July,28,5,0,1,C,C,Check-Out,06/07/2016
Resort Hotel,0,61,2016,July,28,5,0,2,C,C,Check-Out,07/07/2016
Resort Hotel,0,176,2016,June,27,30,2,6,C,C,Check-Out,08/07/2016
Resort Hotel,0,167,2016,July,27,1,2,6,C,C,Check-Out,09/07/2016
Resort Hotel,0,9,2016,July,28,3,2,4,C,C,Check-Out,09/07/2016
Resort Hotel,0,57,2016,July,28,8,0,2,C,C,Check-Out,10/07/2016
Resort Hotel,0,232,2016,July,28,6,2,4,C,C,Check-Out,12/07/2016
Resort Hotel,0,165,2016,July,28,3,4,6,C,C,Check-Out,13/07/2016
Resort Hotel,0,196,2016,July,28,9,2,3,C,C,Check-Out,14/07/2016
Resort Hotel,0,0,2016,July,29,12,0,2,C,C,Check-Out,14/07/2016
Resort Hotel,0,9,2016,July,29,15,2,3,C,C,Check-Out,20/07/2016
Resort Hotel,0,148,2016,July,29,13,0,4,C,C,Check-Out,17/07/2016
Resort Hotel,0,37,2016,July,28,9,2,6,C,C,Check-Out,17/07/2016
Resort Hotel,0,22,2016,July,29,14,1,3,C,C,Check-Out,18/07/2016
Resort Hotel,0,148,2016,July,29,13,1,4,C,C,Check-Out,18/07/2016
Resort Hotel,0,133,2016,July,29,11,2,5,C,C,Check-Out,18/07/2016
Resort Hotel,0,45,2016,July,29,14,1,3,C,C,Check-Out,18/07/2016
Resort Hotel,0,127,2016,July,29,14,2,5,C,C,Check-Out,21/07/2016
Resort Hotel,0,132,2016,July,30,18,1,3,C,C,Check-Out,22/07/2016
Resort Hotel,0,132,2016,July,30,18,1,3,C,C,Check-Out,22/07/2016
Resort Hotel,0,68,2016,July,30,18,1,3,C,C,Check-Out,22/07/2016
Resort Hotel,0,18,2016,July,30,22,0,1,C,C,Check-Out,23/07/2016
Resort Hotel,0,36,2016,July,30,19,0,4,C,C,Check-Out,23/07/2016
Resort Hotel,0,158,2016,July,31,29,2,5,C,C,Check-Out,05/08/2016
Resort Hotel,0,127,2016,July,30,20,1,4,C,C,Check-Out,25/07/2016
Resort Hotel,0,16,2016,July,30,21,2,3,C,C,Check-Out,26/07/2016
Resort Hotel,0,121,2016,July,30,22,2,5,C,C,Check-Out,29/07/2016
Resort Hotel,0,23,2016,July,31,25,1,3,C,C,Check-Out,29/07/2016
Resort Hotel,0,138,2016,July,31,24,2,3,C,C,Check-Out,29/07/2016
Resort Hotel,0,122,2016,July,30,23,2,5,C,C,Check-Out,30/07/2016
Resort Hotel,0,135,2016,July,30,23,2,5,C,C,Check-Out,30/07/2016
Resort Hotel,0,66,2016,July,30,23,2,5,C,C,Check-Out,30/07/2016
Resort Hotel,0,44,2016,July,31,28,0,3,C,G,Check-Out,31/07/2016
Resort Hotel,0,3,2016,July,31,30,1,1,C,C,Check-Out,01/08/2016
Resort Hotel,0,4,2016,August,32,1,1,2,C,C,Check-Out,04/08/2016
Resort Hotel,0,1,2016,August,32,1,1,0,C,C,Check-Out,02/08/2016
Resort Hotel,0,338,2016,July,31,27,2,5,C,C,Check-Out,03/08/2016
Resort Hotel,0,32,2016,July,31,28,2,4,C,C,Check-Out,03/08/2016
Resort Hotel,0,0,2016,August,32,4,0,1,C,C,Check-Out,05/08/2016
Resort Hotel,0,237,2016,August,32,1,1,3,C,C,Check-Out,05/08/2016
Resort Hotel,0,2,2016,August,32,4,0,2,C,C,Check-Out,06/08/2016
Resort Hotel,0,156,2016,August,32,6,2,5,C,C,Check-Out,13/08/2016
Resort Hotel,0,138,2016,July,31,24,4,10,C,C,Check-Out,07/08/2016
Resort Hotel,0,45,2016,August,33,8,1,1,C,B,Check-Out,10/08/2016
Resort Hotel,0,50,2016,August,32,5,2,4,C,C,Check-Out,11/08/2016
Resort Hotel,0,50,2016,August,32,5,2,4,C,C,Check-Out,11/08/2016
Resort Hotel,0,50,2016,August,32,5,2,4,C,C,Check-Out,11/08/2016
Resort Hotel,0,72,2016,August,33,9,0,2,C,H,Check-Out,11/08/2016
Resort Hotel,0,182,2016,August,33,10,0,2,C,C,Check-Out,12/08/2016
Resort Hotel,0,129,2016,August,32,6,2,5,C,C,Check-Out,13/08/2016
Resort Hotel,0,209,2016,August,32,2,2,9,C,C,Check-Out,13/08/2016
Resort Hotel,0,209,2016,August,32,2,2,9,C,C,Check-Out,13/08/2016
Resort Hotel,0,251,2016,August,33,8,1,5,C,C,Check-Out,14/08/2016
Resort Hotel,0,87,2016,August,33,12,1,2,C,C,Check-Out,15/08/2016
Resort Hotel,0,42,2016,August,33,11,1,3,C,D,Check-Out,15/08/2016
Resort Hotel,0,42,2016,August,33,11,1,3,C,C,Check-Out,15/08/2016
Resort Hotel,0,42,2016,August,33,11,1,3,C,B,Check-Out,15/08/2016
Resort Hotel,0,56,2016,August,33,9,2,5,C,C,Check-Out,16/08/2016
Resort Hotel,0,145,2016,August,33,13,2,2,C,C,Check-Out,17/08/2016
Resort Hotel,0,145,2016,August,33,13,2,2,C,C,Check-Out,17/08/2016
Resort Hotel,0,49,2016,August,34,14,2,2,C,C,Check-Out,18/08/2016
Resort Hotel,0,1,2016,August,34,18,0,1,C,C,Check-Out,19/08/2016
Resort Hotel,0,49,2016,August,33,11,2,5,C,C,Check-Out,18/08/2016
Resort Hotel,0,13,2016,August,34,15,1,3,C,C,Check-Out,19/08/2016
Resort Hotel,0,223,2016,August,34,16,0,5,C,C,Check-Out,21/08/2016
Resort Hotel,0,88,2016,August,34,17,1,4,C,C,Check-Out,22/08/2016
Resort Hotel,0,61,2016,August,34,15,3,5,C,C,Check-Out,23/08/2016
Resort Hotel,0,76,2016,August,34,16,2,5,C,C,Check-Out,23/08/2016
Resort Hotel,0,52,2016,August,33,11,4,9,C,C,Check-Out,24/08/2016
Resort Hotel,0,9,2017,August,32,9,2,4,C,C,Check-Out,15/08/2017
Resort Hotel,0,67,2016,August,34,17,2,5,C,C,Check-Out,24/08/2016
Resort Hotel,0,67,2016,August,33,11,4,9,C,C,Check-Out,24/08/2016
Resort Hotel,0,72,2016,August,34,16,2,6,C,C,Check-Out,24/08/2016
Resort Hotel,0,88,2016,August,34,17,2,6,C,C,Check-Out,25/08/2016
Resort Hotel,0,0,2016,August,35,24,0,1,C,C,Check-Out,25/08/2016
Resort Hotel,0,217,2016,August,35,22,1,2,C,C,Check-Out,25/08/2016
Resort Hotel,0,119,2016,August,34,20,2,5,C,C,Check-Out,27/08/2016
Resort Hotel,0,53,2016,August,35,22,1,5,C,E,Check-Out,28/08/2016
Resort Hotel,0,204,2016,August,34,20,2,6,C,C,Check-Out,28/08/2016
Resort Hotel,0,14,2016,August,35,25,1,3,C,C,Check-Out,29/08/2016
Resort Hotel,0,14,2016,August,35,25,1,3,C,C,Check-Out,29/08/2016
Resort Hotel,0,28,2016,August,35,22,2,5,C,C,Check-Out,29/08/2016
Resort Hotel,0,116,2016,August,34,20,3,6,C,C,Check-Out,29/08/2016
Resort Hotel,0,136,2016,August,35,22,2,5,C,C,Check-Out,29/08/2016
Resort Hotel,0,15,2016,August,35,24,2,5,C,C,Check-Out,31/08/2016
Resort Hotel,0,0,2016,September,36,2,0,1,C,C,Check-Out,03/09/2016
Resort Hotel,0,18,2016,August,35,27,2,4,C,C,Check-Out,02/09/2016
Resort Hotel,0,10,2016,August,36,28,2,3,C,C,Check-Out,02/09/2016
Resort Hotel,0,33,2016,August,35,27,2,5,C,C,Check-Out,03/09/2016
Resort Hotel,0,33,2016,August,36,28,2,4,C,C,Check-Out,03/09/2016
Resort Hotel,0,0,2016,September,37,4,1,0,C,C,Check-Out,05/09/2016
Resort Hotel,0,20,2016,September,37,4,2,2,C,C,Check-Out,08/09/2016
Resort Hotel,0,14,2016,September,36,2,2,4,C,C,Check-Out,08/09/2016
Resort Hotel,0,241,2016,September,36,1,2,5,C,C,Check-Out,08/09/2016
Resort Hotel,0,2,2016,September,37,8,0,1,C,C,Check-Out,09/09/2016
Resort Hotel,0,19,2016,September,37,9,0,2,C,C,Check-Out,11/09/2016
Resort Hotel,0,29,2016,September,37,9,0,2,C,C,Check-Out,11/09/2016
Resort Hotel,0,205,2016,September,37,8,0,3,C,C,Check-Out,11/09/2016
Resort Hotel,0,154,2016,September,37,5,2,5,C,C,Check-Out,12/09/2016
Resort Hotel,0,15,2016,September,38,11,2,0,C,C,Check-Out,13/09/2016
Resort Hotel,0,12,2016,September,38,11,2,0,C,C,Check-Out,13/09/2016
Resort Hotel,0,1,2016,September,39,20,0,1,C,C,Check-Out,21/09/2016
Resort Hotel,0,4,2016,September,39,23,0,2,C,C,Check-Out,25/09/2016
Resort Hotel,0,27,2016,September,38,16,4,10,C,C,Check-Out,30/09/2016
Resort Hotel,0,8,2016,October,41,6,1,3,C,C,Check-Out,10/10/2016
Resort Hotel,0,8,2016,October,41,6,1,3,C,C,Check-Out,10/10/2016
Resort Hotel,0,386,2016,October,43,20,1,3,C,C,Check-Out,24/10/2016
Resort Hotel,0,386,2016,October,43,20,2,5,C,C,Check-Out,27/10/2016
Resort Hotel,0,0,2016,October,44,29,0,1,C,C,Check-Out,30/10/2016
Resort Hotel,0,0,2016,October,44,29,0,1,C,C,Check-Out,30/10/2016
Resort Hotel,0,0,2016,October,45,31,1,1,C,C,Check-Out,02/11/2016
Resort Hotel,0,31,2016,October,44,28,2,5,C,C,Check-Out,04/11/2016
Resort Hotel,0,19,2016,October,44,26,2,8,C,C,Check-Out,05/11/2016
Resort Hotel,0,6,2016,November,45,5,0,1,C,C,Check-Out,06/11/2016
Resort Hotel,0,4,2016,November,46,12,0,1,C,C,Check-Out,13/11/2016
Resort Hotel,0,34,2016,November,47,14,2,5,C,C,Check-Out,21/11/2016
Resort Hotel,0,51,2016,November,48,21,1,3,C,C,Check-Out,25/11/2016
Resort Hotel,0,0,2016,November,48,25,0,2,C,C,Check-Out,27/11/2016
Resort Hotel,0,17,2016,November,48,25,0,2,C,C,Check-Out,27/11/2016
Resort Hotel,0,37,2016,December,49,3,0,1,C,C,Check-Out,04/12/2016
Resort Hotel,0,37,2016,December,49,3,0,1,C,C,Check-Out,04/12/2016
Resort Hotel,0,2,2016,December,49,2,0,2,C,C,Check-Out,04/12/2016
Resort Hotel,0,32,2016,November,48,23,4,10,C,C,Check-Out,07/12/2016
Resort Hotel,0,40,2016,December,49,1,2,5,C,C,Check-Out,08/12/2016
Resort Hotel,0,40,2016,December,49,1,2,5,C,C,Check-Out,08/12/2016
Resort Hotel,0,15,2016,December,51,12,1,1,C,C,Check-Out,14/12/2016
Resort Hotel,0,8,2016,December,52,19,1,0,C,C,Check-Out,20/12/2016
Resort Hotel,0,38,2016,December,52,24,1,1,C,C,Check-Out,26/12/2016
Resort Hotel,0,6,2016,December,53,25,1,0,C,C,Check-Out,26/12/2016
Resort Hotel,0,41,2016,December,52,21,2,5,C,C,Check-Out,28/12/2016
Resort Hotel,0,151,2016,December,52,23,2,5,C,C,Check-Out,30/12/2016
Resort Hotel,0,31,2016,December,53,26,1,3,C,C,Check-Out,30/12/2016
Resort Hotel,0,0,2016,December,53,30,0,1,C,C,Check-Out,31/12/2016
Resort Hotel,0,45,2016,December,53,30,0,2,C,C,Check-Out,01/01/2017
Resort Hotel,0,0,2017,January,1,1,1,0,C,C,Check-Out,02/01/2017
Resort Hotel,0,34,2017,January,1,2,1,4,C,C,Check-Out,07/01/2017
Resort Hotel,0,5,2017,January,1,3,0,4,C,C,Check-Out,07/01/2017
Resort Hotel,0,1,2017,January,2,13,0,1,C,I,Check-Out,14/01/2017
Resort Hotel,0,2,2017,January,2,14,0,0,C,I,Check-Out,14/01/2017
Resort Hotel,0,2,2017,May,21,22,1,0,C,C,Check-Out,23/05/2017
