Hotel,Is_Canceled,Lead_Time,Arrival_Year,Arrival_Month,Arrival_Week_Number,Arrival_Day,Weekend_Nights,Week_Nights,Reserved_Room_Type,Assigned_Room_Type,Reservation_Status,Reservation_Status_Date
City Hotel,1,105,2016,August,33,7,1,0,D,D,Canceled,28/07/2016
City Hotel,1,134,2016,August,33,7,1,0,D,D,Canceled,03/08/2016
City Hotel,1,195,2016,August,33,7,2,1,D,D,Canceled,22/04/2016
City Hotel,1,207,2016,August,33,7,2,2,D,D,Canceled,13/01/2016
City Hotel,1,119,2016,August,33,7,4,6,D,D,Canceled,13/04/2016
City Hotel,1,63,2016,August,33,8,1,0,D,D,Canceled,10/07/2016
City Hotel,1,63,2016,August,33,8,1,0,D,D,Canceled,10/07/2016
City Hotel,1,99,2016,August,33,8,1,2,D,D,Canceled,28/07/2016
City Hotel,1,83,2016,August,33,8,1,2,D,D,Canceled,29/07/2016
City Hotel,1,99,2016,August,33,8,1,2,D,D,Canceled,28/07/2016
City Hotel,1,120,2016,August,33,8,1,3,D,D,Canceled,30/05/2016
City Hotel,1,204,2016,August,33,8,1,3,D,D,Canceled,10/04/2016
City Hotel,1,136,2016,August,33,8,1,3,D,D,Canceled,14/05/2016
City Hotel,1,111,2016,August,33,8,1,3,D,D,Canceled,02/05/2016
City Hotel,1,137,2016,August,33,8,1,3,D,D,Canceled,25/03/2016
City Hotel,1,124,2016,August,33,8,1,4,D,D,Canceled,07/06/2016
City Hotel,1,82,2016,August,33,8,3,5,D,D,Canceled,31/07/2016
City Hotel,1,101,2016,August,33,9,0,2,D,D,Canceled,26/05/2016
City Hotel,1,176,2016,August,33,9,0,3,D,D,Canceled,18/02/2016
City Hotel,1,176,2016,August,33,9,0,3,D,D,Canceled,18/02/2016
City Hotel,1,87,2016,August,33,9,0,4,D,D,Canceled,05/06/2016
City Hotel,1,121,2016,August,33,9,2,5,D,D,Canceled,10/04/2016
City Hotel,1,34,2016,August,33,10,0,1,D,D,Canceled,09/07/2016
City Hotel,1,19,2016,August,33,10,0,1,D,D,Canceled,06/08/2016
City Hotel,1,34,2016,August,33,10,0,1,D,D,Canceled,09/07/2016
City Hotel,1,186,2016,August,33,10,0,2,D,D,Canceled,30/07/2016
City Hotel,1,180,2016,August,33,10,2,4,D,D,Canceled,09/04/2016
City Hotel,1,182,2016,August,33,10,2,7,D,D,Canceled,19/02/2016
City Hotel,1,142,2016,August,33,11,0,3,D,D,Canceled,25/03/2016
City Hotel,1,170,2016,August,33,11,2,3,D,D,Canceled,19/04/2016
City Hotel,1,170,2016,August,33,11,2,3,D,D,Canceled,19/04/2016
City Hotel,1,170,2016,August,33,11,2,3,D,D,Canceled,19/04/2016
City Hotel,1,83,2016,August,33,12,0,2,D,D,Canceled,01/08/2016
City Hotel,1,87,2016,August,33,12,0,2,D,D,Canceled,23/07/2016
City Hotel,1,140,2016,August,33,12,0,2,D,D,Canceled,17/04/2016
City Hotel,1,177,2016,August,33,12,1,2,D,D,Canceled,07/03/2016
City Hotel,0,221,2016,August,33,12,2,2,D,D,Check-Out,16/08/2016
City Hotel,1,110,2016,August,33,12,2,3,D,D,Canceled,25/04/2016
City Hotel,1,144,2016,August,33,12,2,5,D,D,Canceled,21/03/2016
City Hotel,1,98,2016,August,33,12,2,5,D,D,Canceled,31/07/2016
City Hotel,1,75,2016,August,33,13,2,1,D,D,Canceled,30/05/2016
City Hotel,1,62,2016,August,33,13,2,1,D,D,Canceled,13/06/2016
City Hotel,1,136,2016,August,33,13,2,1,D,D,Canceled,30/03/2016
City Hotel,1,96,2016,August,33,13,2,1,D,D,Canceled,09/05/2016
City Hotel,1,138,2016,August,33,13,2,4,D,D,Canceled,24/07/2016
City Hotel,1,208,2016,August,33,13,2,5,D,D,Canceled,20/01/2016
City Hotel,1,213,2016,August,33,13,2,5,D,D,Canceled,19/01/2016
City Hotel,1,19,2016,August,34,14,2,1,D,D,Canceled,28/07/2016
City Hotel,1,38,2016,August,34,14,2,1,D,D,Canceled,13/07/2016
City Hotel,1,19,2016,August,34,14,2,1,D,D,Canceled,28/07/2016
City Hotel,1,71,2016,August,34,14,2,1,D,D,Canceled,10/07/2016
City Hotel,1,220,2016,August,34,14,2,2,D,D,Canceled,05/02/2016
City Hotel,1,44,2016,August,34,14,2,2,D,D,Canceled,04/08/2016
City Hotel,1,111,2016,August,34,14,2,4,D,D,Canceled,17/05/2016
City Hotel,1,176,2016,August,34,14,2,5,D,D,Canceled,13/03/2016
City Hotel,1,2,2016,August,34,15,1,0,D,E,No-Show,15/08/2016
City Hotel,1,133,2016,August,34,15,1,2,D,D,Canceled,04/04/2016
City Hotel,1,158,2016,August,34,15,1,2,D,D,Canceled,09/07/2016
City Hotel,1,0,2016,August,34,15,1,2,D,D,Canceled,15/08/2016
City Hotel,1,25,2016,August,34,15,1,2,D,D,Canceled,25/07/2016
City Hotel,1,148,2016,August,34,15,1,3,D,D,Canceled,29/07/2016
City Hotel,1,120,2016,August,34,15,1,3,D,D,Canceled,17/04/2016
City Hotel,1,175,2016,August,34,15,1,3,D,D,Canceled,23/02/2016
City Hotel,1,186,2016,August,34,15,1,4,D,D,Canceled,16/06/2016
City Hotel,1,48,2016,August,34,15,1,4,D,D,Canceled,07/08/2016
City Hotel,1,179,2016,August,34,15,1,5,D,D,Canceled,19/06/2016
City Hotel,1,141,2016,August,34,15,1,5,D,D,Canceled,28/03/2016
City Hotel,1,21,2016,August,34,15,2,5,D,D,Canceled,12/08/2016
City Hotel,1,204,2016,August,34,15,5,10,D,D,Canceled,02/05/2016
City Hotel,1,161,2016,August,34,16,0,2,D,D,Canceled,19/04/2016
City Hotel,1,119,2016,August,34,16,0,2,D,D,Canceled,19/04/2016
City Hotel,1,133,2016,August,34,16,0,3,D,D,Canceled,18/04/2016
City Hotel,1,138,2016,August,34,16,0,3,D,D,Canceled,04/08/2016
City Hotel,1,55,2016,August,34,16,0,3,D,D,Canceled,28/06/2016
City Hotel,1,55,2016,August,34,16,0,3,D,D,Canceled,28/06/2016
City Hotel,1,126,2016,August,34,16,0,4,D,D,Canceled,13/04/2016
City Hotel,1,184,2016,August,34,16,0,4,D,D,Canceled,26/03/2016
City Hotel,1,148,2016,August,34,16,2,5,D,D,Canceled,28/03/2016
City Hotel,1,148,2016,August,34,16,2,5,D,D,Canceled,28/03/2016
City Hotel,1,90,2016,August,34,16,4,11,D,D,Canceled,23/05/2016
City Hotel,1,61,2016,August,34,17,0,2,D,D,Canceled,08/07/2016
City Hotel,1,112,2016,August,34,17,0,2,D,D,Canceled,20/06/2016
City Hotel,1,145,2016,August,34,17,0,2,D,D,Canceled,16/08/2016
City Hotel,1,145,2016,August,34,17,0,2,D,D,Canceled,16/08/2016
City Hotel,1,151,2016,August,34,17,0,3,D,D,Canceled,12/07/2016
City Hotel,1,14,2016,August,34,17,0,4,D,D,Canceled,09/08/2016
City Hotel,1,128,2016,August,34,17,1,4,D,D,Canceled,25/04/2016
City Hotel,1,107,2016,August,34,17,1,4,D,D,Canceled,06/05/2016
City Hotel,1,128,2016,August,34,17,1,4,D,D,Canceled,25/04/2016
City Hotel,1,144,2016,August,34,17,2,4,D,D,Canceled,28/03/2016
City Hotel,1,141,2016,August,34,17,2,6,D,D,Canceled,02/07/2016
City Hotel,1,119,2016,August,34,17,2,8,D,D,Canceled,13/07/2016
City Hotel,1,155,2016,August,34,18,0,1,D,D,Canceled,18/08/2016
City Hotel,1,138,2016,August,34,18,0,2,D,D,Canceled,18/08/2016
City Hotel,1,143,2016,August,34,18,0,3,D,D,Canceled,28/03/2016
City Hotel,1,11,2016,August,34,18,1,3,D,D,Canceled,11/08/2016
City Hotel,1,205,2016,August,34,19,0,1,D,D,Canceled,08/07/2016
City Hotel,1,71,2016,August,34,19,0,1,D,D,Canceled,09/06/2016
City Hotel,1,79,2016,August,34,19,0,2,D,D,Canceled,09/06/2016
City Hotel,1,109,2016,August,34,19,0,2,D,D,Canceled,01/07/2016
City Hotel,1,66,2016,August,34,19,0,2,D,D,Canceled,23/06/2016
City Hotel,1,68,2016,August,34,19,1,2,D,D,Canceled,12/06/2016
City Hotel,1,85,2016,August,34,19,1,2,D,D,Canceled,12/07/2016
City Hotel,1,133,2016,August,34,19,1,2,D,D,Canceled,23/04/2016
City Hotel,1,133,2016,August,34,19,1,2,D,D,Canceled,23/04/2016
City Hotel,1,133,2016,August,34,19,1,2,D,D,Canceled,23/04/2016
City Hotel,1,35,2016,August,34,19,2,3,D,D,Canceled,29/07/2016
City Hotel,1,152,2016,August,34,19,2,3,D,D,Canceled,21/03/2016
City Hotel,1,38,2016,August,34,19,2,2,D,D,No-Show,19/08/2016
City Hotel,1,165,2016,August,34,19,2,3,D,D,Canceled,15/03/2016
City Hotel,1,240,2016,August,34,19,3,7,D,D,Canceled,05/08/2016
City Hotel,1,50,2016,August,34,20,0,1,D,D,Canceled,19/08/2016
City Hotel,1,125,2016,August,34,20,1,1,D,D,Canceled,16/08/2016
City Hotel,1,149,2016,August,34,20,2,1,D,D,Canceled,10/04/2016
City Hotel,1,149,2016,August,34,20,2,1,D,D,Canceled,10/04/2016
City Hotel,1,156,2016,August,34,20,2,2,D,D,Canceled,10/04/2016
City Hotel,1,156,2016,August,34,20,2,2,D,D,Canceled,10/04/2016
City Hotel,1,92,2016,August,34,20,2,2,D,D,Canceled,14/07/2016
City Hotel,1,49,2016,August,34,20,2,3,D,D,Canceled,08/08/2016
City Hotel,1,22,2016,August,35,21,2,2,D,D,Canceled,03/08/2016
City Hotel,1,22,2016,August,35,21,2,3,D,D,Canceled,14/08/2016
City Hotel,1,127,2016,August,35,21,3,5,D,D,Canceled,23/04/2016
City Hotel,1,127,2016,August,35,21,3,5,D,D,Canceled,23/04/2016
City Hotel,1,92,2016,August,35,22,1,0,D,D,Canceled,26/05/2016
City Hotel,1,14,2016,August,35,22,1,1,D,D,Canceled,17/08/2016
City Hotel,1,193,2016,August,35,22,1,1,D,D,Canceled,20/08/2016
City Hotel,1,147,2016,August,35,22,1,2,D,D,Canceled,29/07/2016
City Hotel,1,141,2016,August,35,22,1,2,D,D,Canceled,17/08/2016
City Hotel,1,191,2016,August,35,22,1,2,D,D,Canceled,20/02/2016
City Hotel,1,147,2016,August,35,22,1,2,D,D,Canceled,29/07/2016
City Hotel,1,138,2016,August,35,22,1,3,D,D,Canceled,07/04/2016
City Hotel,1,93,2016,August,35,22,1,3,D,D,Canceled,19/06/2016
City Hotel,1,92,2016,August,35,22,1,3,D,D,Canceled,26/07/2016
City Hotel,1,117,2016,August,35,22,1,4,D,D,Canceled,22/05/2016
City Hotel,1,112,2016,August,35,22,1,4,D,D,Canceled,06/05/2016
City Hotel,1,116,2016,August,35,22,1,5,D,D,Canceled,09/07/2016
City Hotel,1,116,2016,August,35,22,1,5,D,D,Canceled,09/07/2016
City Hotel,1,50,2016,August,35,22,3,6,D,K,Canceled,13/07/2016
City Hotel,1,113,2016,August,35,23,0,2,D,D,Canceled,29/05/2016
City Hotel,1,156,2016,August,35,23,0,2,D,D,Canceled,08/05/2016
City Hotel,1,3,2016,August,35,23,0,3,D,D,Canceled,20/08/2016
City Hotel,1,19,2016,August,35,23,0,3,D,D,Canceled,17/08/2016
City Hotel,1,137,2016,August,35,23,0,4,D,D,Canceled,11/04/2016
City Hotel,1,137,2016,August,35,23,0,4,D,D,Canceled,11/04/2016
City Hotel,1,134,2016,August,35,23,0,4,D,D,Canceled,09/08/2016
City Hotel,1,29,2016,August,35,23,0,5,D,D,Canceled,16/08/2016
City Hotel,1,89,2016,August,35,23,0,5,D,D,Canceled,30/05/2016
City Hotel,1,137,2016,August,35,23,0,4,D,D,Canceled,09/08/2016
City Hotel,1,134,2016,August,35,23,0,4,D,D,Canceled,09/08/2016
City Hotel,1,195,2016,August,35,23,1,5,D,D,Canceled,12/06/2016
City Hotel,1,43,2016,August,35,23,2,5,D,D,Canceled,12/07/2016
City Hotel,1,28,2016,August,35,24,0,2,D,D,No-Show,24/08/2016
City Hotel,1,165,2016,August,35,24,0,3,D,D,Canceled,20/04/2016
City Hotel,1,144,2016,August,35,24,0,3,D,D,Canceled,03/04/2016
City Hotel,1,106,2016,August,35,24,0,4,D,D,Canceled,11/05/2016
City Hotel,1,109,2016,August,35,24,0,4,D,D,Canceled,09/05/2016
City Hotel,1,99,2016,August,35,24,0,4,D,D,Canceled,09/07/2016
City Hotel,1,107,2016,August,35,24,0,4,D,D,Canceled,10/05/2016
City Hotel,1,137,2016,August,35,24,0,4,D,D,Canceled,16/07/2016
City Hotel,1,101,2016,August,35,24,0,4,D,D,Canceled,17/05/2016
City Hotel,1,102,2016,August,35,24,0,4,D,D,Canceled,15/05/2016
City Hotel,1,109,2016,August,35,24,0,4,D,D,Canceled,09/07/2016
City Hotel,1,105,2016,August,35,24,0,4,D,D,Canceled,12/05/2016
City Hotel,1,107,2016,August,35,24,0,4,D,D,Canceled,10/05/2016
City Hotel,1,109,2016,August,35,24,0,4,D,D,Canceled,09/05/2016
City Hotel,1,106,2016,August,35,24,0,4,D,D,Canceled,16/05/2016
City Hotel,1,107,2016,August,35,24,0,4,D,D,Canceled,10/05/2016
City Hotel,1,137,2016,August,35,24,0,4,D,D,Canceled,16/07/2016
City Hotel,1,109,2016,August,35,24,0,4,D,D,Canceled,09/05/2016
City Hotel,1,7,2016,August,35,24,0,4,D,D,Canceled,21/08/2016
City Hotel,1,106,2016,August,35,24,0,4,D,D,Canceled,14/05/2016
City Hotel,1,104,2016,August,35,24,0,4,D,D,Canceled,09/07/2016
City Hotel,1,100,2016,August,35,24,0,4,D,D,Canceled,09/07/2016
City Hotel,1,94,2016,August,35,24,0,4,D,D,Canceled,20/07/2016
City Hotel,1,202,2016,August,35,24,2,4,D,D,Canceled,10/07/2016
City Hotel,1,95,2016,August,35,24,2,4,D,D,No-Show,24/08/2016
City Hotel,1,117,2016,August,35,24,2,5,D,D,Canceled,09/05/2016
City Hotel,1,54,2016,August,35,24,2,5,D,D,Canceled,13/07/2016
City Hotel,1,161,2016,August,35,25,0,2,D,D,Canceled,15/06/2016
City Hotel,1,134,2016,August,35,25,0,3,D,D,Canceled,03/05/2016
City Hotel,1,35,2016,August,35,25,1,3,D,D,Canceled,30/07/2016
City Hotel,1,6,2016,August,35,25,1,3,D,D,Canceled,22/08/2016
City Hotel,1,33,2016,August,35,26,0,1,D,D,Canceled,26/07/2016
City Hotel,1,48,2016,August,35,26,0,1,D,D,Canceled,18/08/2016
City Hotel,1,96,2016,August,35,26,0,2,D,D,Canceled,26/07/2016
City Hotel,1,142,2016,August,35,26,0,2,D,D,Canceled,24/07/2016
City Hotel,1,127,2016,August,35,26,0,2,D,D,Canceled,26/06/2016
City Hotel,1,94,2016,August,35,26,1,2,D,D,No-Show,26/08/2016
City Hotel,1,105,2016,August,35,26,1,2,D,D,Canceled,05/06/2016
City Hotel,1,105,2016,August,35,26,1,2,D,D,Canceled,05/06/2016
City Hotel,1,9,2016,August,35,26,1,2,D,D,Canceled,19/08/2016
City Hotel,1,19,2016,August,35,26,1,2,D,D,Canceled,13/08/2016
City Hotel,1,115,2016,August,35,26,2,2,D,D,Canceled,23/07/2016
City Hotel,1,77,2016,August,35,26,2,2,D,D,Canceled,14/06/2016
City Hotel,1,194,2016,August,35,26,2,3,D,D,Canceled,17/02/2016
City Hotel,1,13,2016,August,35,26,2,3,D,D,Canceled,15/08/2016
City Hotel,1,48,2016,August,35,26,2,3,D,D,No-Show,26/08/2016
City Hotel,1,203,2016,August,35,27,0,1,D,D,Canceled,23/02/2016
City Hotel,1,64,2016,August,35,27,2,1,D,D,Canceled,25/06/2016
City Hotel,1,127,2016,August,35,27,2,1,D,D,Canceled,16/08/2016
City Hotel,1,69,2016,August,35,27,2,1,D,D,Canceled,21/07/2016
City Hotel,1,129,2016,August,35,27,2,1,D,D,Canceled,08/08/2016
City Hotel,1,56,2016,August,35,27,1,1,D,D,Canceled,08/08/2016
City Hotel,1,64,2016,August,35,27,2,1,D,D,Canceled,25/06/2016
City Hotel,1,52,2016,August,35,27,2,1,D,D,Canceled,14/08/2016
City Hotel,1,18,2016,August,35,27,2,5,D,D,Canceled,20/08/2016
City Hotel,1,48,2016,August,35,27,2,5,D,D,Canceled,23/08/2016
City Hotel,1,199,2016,August,36,28,1,0,D,D,Canceled,23/08/2016
City Hotel,1,2,2016,August,36,28,1,0,D,D,Canceled,26/08/2016
City Hotel,1,31,2016,August,36,28,2,1,D,D,Canceled,10/08/2016
City Hotel,1,3,2016,August,36,28,2,1,D,D,Canceled,26/08/2016
City Hotel,1,56,2016,August,36,28,2,1,D,D,Canceled,03/08/2016
City Hotel,1,84,2016,August,36,28,2,1,D,D,Canceled,30/07/2016
City Hotel,1,51,2016,August,36,28,2,3,D,D,Canceled,13/07/2016
City Hotel,1,41,2016,August,36,28,2,4,D,D,Canceled,01/08/2016
City Hotel,1,72,2016,August,36,29,1,1,D,D,Canceled,19/08/2016
City Hotel,1,43,2016,August,36,29,1,2,D,D,Canceled,08/08/2016
City Hotel,1,204,2016,August,36,29,1,2,D,D,Canceled,27/06/2016
City Hotel,1,28,2016,August,36,29,1,2,D,D,Canceled,23/08/2016
City Hotel,1,21,2016,August,36,29,1,2,D,D,Canceled,14/08/2016
City Hotel,1,68,2016,August,36,29,1,3,D,D,Canceled,29/06/2016
City Hotel,1,65,2016,August,36,29,1,3,D,D,Canceled,01/07/2016
City Hotel,1,42,2016,August,36,29,1,3,D,D,Canceled,19/07/2016
City Hotel,1,56,2016,August,36,29,1,4,D,D,No-Show,29/08/2016
City Hotel,1,54,2016,August,36,29,2,5,D,D,Canceled,07/07/2016
City Hotel,1,57,2016,August,36,29,3,8,D,D,Canceled,04/07/2016
City Hotel,1,165,2016,August,36,30,0,3,D,D,Canceled,18/07/2016
City Hotel,1,62,2016,August,36,30,0,5,D,D,Canceled,03/07/2016
City Hotel,1,46,2016,August,36,30,1,5,D,D,Canceled,19/07/2016
City Hotel,1,18,2016,August,36,31,0,2,D,D,Canceled,15/08/2016
City Hotel,1,44,2016,August,36,31,0,3,D,D,Canceled,20/07/2016
City Hotel,1,42,2016,August,36,31,0,3,D,D,Canceled,20/08/2016
City Hotel,1,51,2016,August,36,31,1,4,D,D,Canceled,12/08/2016
City Hotel,1,57,2016,September,36,1,0,3,D,D,Canceled,15/07/2016
City Hotel,1,47,2016,September,36,1,0,3,D,D,Canceled,16/08/2016
City Hotel,1,127,2016,September,36,1,1,3,D,D,Canceled,03/05/2016
City Hotel,1,51,2016,September,36,1,1,3,D,D,Canceled,17/08/2016
City Hotel,1,176,2016,September,36,1,1,3,D,D,Canceled,08/07/2016
City Hotel,1,49,2016,September,36,2,0,1,D,D,Canceled,16/07/2016
City Hotel,1,50,2016,September,36,2,0,2,D,D,Canceled,25/07/2016
City Hotel,1,54,2016,September,36,2,0,2,D,D,Canceled,15/08/2016
City Hotel,1,60,2016,September,36,2,0,2,D,D,Canceled,09/07/2016
City Hotel,1,60,2016,September,36,2,0,2,D,D,Canceled,09/07/2016
City Hotel,1,50,2016,September,36,2,1,2,D,D,Canceled,23/08/2016
City Hotel,1,51,2016,September,36,2,1,2,D,D,Canceled,14/07/2016
City Hotel,1,54,2016,September,36,2,1,2,D,D,Canceled,13/07/2016
City Hotel,1,241,2016,September,36,2,2,2,D,D,Canceled,31/05/2016
City Hotel,1,21,2016,September,36,2,2,2,D,D,Canceled,30/08/2016
City Hotel,1,59,2016,September,36,2,2,3,D,D,Canceled,16/08/2016
City Hotel,1,54,2016,September,36,2,2,3,D,D,Canceled,17/07/2016
City Hotel,1,60,2016,September,36,3,1,1,D,D,Canceled,31/08/2016
City Hotel,1,147,2016,September,36,3,2,1,D,D,Canceled,11/04/2016
City Hotel,1,10,2016,September,36,3,2,2,D,D,Canceled,24/08/2016
City Hotel,1,51,2016,September,36,3,2,2,D,D,Canceled,15/07/2016
City Hotel,0,251,2016,September,36,3,2,5,D,D,Check-Out,10/09/2016
City Hotel,1,196,2016,September,36,3,2,6,D,D,Canceled,21/02/2016
City Hotel,1,0,2016,September,37,4,2,0,D,F,No-Show,04/09/2016
City Hotel,1,0,2016,September,37,4,2,0,D,D,No-Show,04/09/2016
City Hotel,1,30,2016,September,37,4,2,0,D,D,Canceled,24/08/2016
City Hotel,1,29,2016,September,37,4,2,0,D,D,Canceled,01/09/2016
City Hotel,1,12,2016,September,37,4,2,0,D,D,Canceled,23/08/2016
City Hotel,1,36,2016,September,37,4,2,1,D,D,Canceled,15/08/2016
City Hotel,1,57,2016,September,37,4,2,2,D,D,Canceled,03/09/2016
City Hotel,1,67,2016,September,37,4,2,3,D,D,Canceled,11/07/2016
City Hotel,1,58,2016,September,37,4,2,4,D,D,Canceled,13/07/2016
City Hotel,1,53,2016,September,37,4,2,5,D,D,Canceled,13/07/2016
City Hotel,1,88,2016,September,37,4,2,4,D,D,Canceled,09/07/2016
City Hotel,1,69,2016,September,37,4,2,5,D,D,Canceled,02/07/2016
City Hotel,1,64,2016,September,37,4,2,5,D,D,Canceled,13/07/2016
City Hotel,1,5,2016,September,37,5,1,0,D,D,Canceled,05/09/2016
City Hotel,1,94,2016,September,37,5,1,0,D,D,Canceled,30/06/2016
City Hotel,1,11,2016,September,37,5,1,1,D,D,Canceled,26/08/2016
City Hotel,1,19,2016,September,37,5,1,1,D,D,Canceled,29/08/2016
City Hotel,1,49,2016,September,37,5,1,2,D,D,Canceled,25/08/2016
City Hotel,1,12,2016,September,37,5,1,2,D,D,Canceled,25/08/2016
City Hotel,1,195,2016,September,37,5,1,4,D,D,Canceled,29/08/2016
City Hotel,1,99,2016,September,37,5,1,4,D,D,Canceled,20/06/2016
City Hotel,1,60,2016,September,37,5,1,5,D,D,Canceled,28/07/2016
City Hotel,1,60,2016,September,37,5,1,3,D,D,Canceled,21/08/2016
City Hotel,1,61,2016,September,37,6,0,2,D,D,Canceled,18/07/2016
City Hotel,1,57,2016,September,37,6,0,3,D,D,Canceled,18/07/2016
City Hotel,1,64,2016,September,37,6,1,5,D,D,Canceled,13/07/2016
City Hotel,1,66,2016,September,37,6,2,5,D,D,Canceled,11/07/2016
City Hotel,1,80,2016,September,37,7,0,1,D,D,Canceled,02/08/2016
City Hotel,1,65,2016,September,37,7,0,3,D,D,Canceled,09/07/2016
City Hotel,1,65,2016,September,37,7,0,3,D,D,Canceled,09/07/2016
City Hotel,1,81,2016,September,37,7,0,3,D,D,Canceled,05/07/2016
City Hotel,1,57,2016,September,37,7,0,4,D,D,Canceled,15/07/2016
City Hotel,1,90,2016,September,37,7,0,4,D,D,Canceled,11/06/2016
City Hotel,1,9,2016,September,37,8,0,2,D,D,Canceled,02/09/2016
City Hotel,1,81,2016,September,37,8,0,3,D,D,Canceled,22/06/2016
City Hotel,1,63,2016,September,37,8,0,3,D,D,Canceled,08/07/2016
City Hotel,1,81,2016,September,37,8,0,3,D,D,Canceled,19/06/2016
City Hotel,1,81,2016,September,37,8,0,3,D,D,Canceled,22/06/2016
City Hotel,1,103,2016,September,37,8,0,3,D,D,Canceled,08/07/2016
City Hotel,1,66,2016,September,37,8,1,3,D,D,Canceled,06/07/2016
City Hotel,1,66,2016,September,37,8,1,3,D,D,Canceled,06/07/2016
City Hotel,1,66,2016,September,37,8,1,3,D,D,Canceled,06/07/2016
City Hotel,1,56,2016,September,37,8,2,5,D,D,Canceled,31/07/2016
City Hotel,1,12,2016,September,37,9,0,1,D,D,Canceled,28/08/2016
City Hotel,1,65,2016,September,37,9,0,1,D,D,Canceled,28/07/2016
City Hotel,1,65,2016,September,37,9,0,2,D,D,Canceled,05/09/2016
City Hotel,1,84,2016,September,37,9,0,2,D,D,Canceled,26/06/2016
City Hotel,1,66,2016,September,37,9,0,2,D,D,Canceled,08/08/2016
City Hotel,1,23,2016,September,37,9,2,2,D,D,Canceled,18/08/2016
City Hotel,1,92,2016,September,37,9,2,2,D,D,Canceled,09/06/2016
City Hotel,1,38,2016,September,37,9,2,2,D,D,Canceled,17/08/2016
City Hotel,1,132,2016,September,37,9,2,3,D,D,Canceled,26/05/2016
City Hotel,1,36,2016,September,37,10,2,1,D,D,Canceled,08/08/2016
City Hotel,1,37,2016,September,37,10,2,1,D,D,Canceled,09/09/2016
City Hotel,1,38,2016,September,37,10,2,2,D,D,Canceled,03/08/2016
City Hotel,1,242,2016,September,37,10,2,2,D,D,Canceled,05/02/2016
City Hotel,1,32,2016,September,37,10,2,2,D,D,Canceled,10/08/2016
City Hotel,1,71,2016,September,37,10,2,2,D,D,Canceled,25/07/2016
City Hotel,1,93,2016,September,37,10,2,5,D,D,Canceled,19/06/2016
City Hotel,1,79,2016,September,38,11,2,0,D,D,Canceled,23/07/2016
City Hotel,1,32,2016,September,38,11,2,1,D,D,Canceled,25/08/2016
City Hotel,1,53,2016,September,38,11,2,2,D,D,Canceled,25/07/2016
City Hotel,1,46,2016,September,38,11,2,3,D,D,Canceled,02/09/2016
City Hotel,1,70,2016,September,38,11,2,4,D,D,Canceled,30/08/2016
City Hotel,1,3,2016,September,38,11,2,5,D,D,Canceled,09/09/2016
City Hotel,1,5,2016,September,38,12,1,0,D,D,Canceled,08/09/2016
City Hotel,1,5,2016,September,38,12,1,0,D,D,Canceled,08/09/2016
City Hotel,1,67,2016,September,38,12,1,0,D,D,Canceled,15/08/2016
City Hotel,1,13,2016,September,38,12,1,1,D,D,Canceled,04/09/2016
City Hotel,1,3,2016,September,38,12,1,1,D,D,Canceled,09/09/2016
City Hotel,1,5,2016,September,38,12,1,1,D,D,Canceled,08/09/2016
City Hotel,1,5,2016,September,38,12,1,2,D,D,Canceled,09/09/2016
City Hotel,1,80,2016,September,38,12,1,2,D,D,Canceled,20/07/2016
City Hotel,1,208,2016,September,38,12,5,12,D,D,Canceled,02/07/2016
City Hotel,1,4,2016,September,38,13,0,2,D,D,Canceled,09/09/2016
City Hotel,1,6,2016,September,38,13,0,3,D,D,Canceled,09/09/2016
City Hotel,1,103,2016,September,38,13,0,4,D,D,Canceled,12/08/2016
City Hotel,1,7,2016,September,38,14,0,2,D,D,Canceled,07/09/2016
City Hotel,1,77,2016,September,38,14,0,3,D,D,Canceled,04/07/2016
City Hotel,1,62,2016,September,38,14,1,4,D,D,Canceled,02/09/2016
City Hotel,0,268,2016,September,38,14,2,4,D,D,Check-Out,20/09/2016
City Hotel,1,70,2016,September,38,15,0,2,D,D,Canceled,07/07/2016
City Hotel,1,70,2016,September,38,15,0,2,D,D,Canceled,07/07/2016
City Hotel,1,18,2016,September,38,15,0,2,D,D,Canceled,28/08/2016
City Hotel,1,19,2016,September,38,15,0,2,D,D,No-Show,15/09/2016
City Hotel,1,15,2016,September,38,15,0,2,D,D,Canceled,02/09/2016
City Hotel,1,70,2016,September,38,15,0,2,D,D,Canceled,07/07/2016
City Hotel,1,39,2016,September,38,15,0,2,D,D,Canceled,08/08/2016
City Hotel,1,70,2016,September,38,15,0,2,D,D,Canceled,07/07/2016
City Hotel,1,66,2016,September,38,15,0,2,D,D,Canceled,07/08/2016
City Hotel,1,70,2016,September,38,15,0,2,D,D,Canceled,07/07/2016
City Hotel,1,76,2016,September,38,15,0,3,D,D,Canceled,11/08/2016
City Hotel,1,144,2016,September,38,15,0,3,D,D,Canceled,27/04/2016
City Hotel,1,192,2016,September,38,15,0,3,D,D,Canceled,09/09/2016
City Hotel,1,82,2016,September,38,15,0,3,D,D,Canceled,12/09/2016
City Hotel,1,85,2016,September,38,15,1,3,D,D,Canceled,19/07/2016
City Hotel,1,79,2016,September,38,15,2,3,D,D,Canceled,27/08/2016
City Hotel,1,79,2016,September,38,15,2,3,D,D,Canceled,27/08/2016
City Hotel,1,79,2016,September,38,15,2,3,D,D,Canceled,27/08/2016
City Hotel,1,67,2016,September,38,15,2,6,D,D,Canceled,03/08/2016
